type,id,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,len,first_word,data,system_timestamp,tello_battery,tello_height,tello_temperature,tello_flight_time,tello_barometer,tello_tof,tello_pitch,tello_roll,tello_yaw,tello_speed_x,tello_speed_y,tello_speed_z,tello_accel_x,tello_accel_y,tello_accel_z
CSI_DATA,77476,60:60:1f:fd:0a:5b,-62,13,0,0,0,0,0,0,0,0,0,-89,0,4,0,756687813,0,67,0,128,1,"[67,48,4,0,-14,-11,-16,-11,-17,-11,-18,-11,-20,-11,-22,-10,-23,-10,-24,-9,-25,-7,-27,-5,-29,-4,-31,-2,-32,-1,-33,0,-35,1,-37,1,-37,0,-37,-1,-38,-1,-38,-2,-39,-1,-37,-1,-35,-3,-32,-5,-29,-6,-7,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-2,-15,-6,-14,-7,-14,-7,-14,-8,-13,-9,-11,-10,-9,-11,-7,-12,-5,-12,-3,-12,-2,-11,-1,-10,0,-9,1,-8,1,-7,2,-7,2,-7,3,-6,2,-4,1,-4,0,-5,-1,-7,-1,-9,-3,-9,-5,-9,-8,-9]",2026-01-09 12:15:39.383,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0
CSI_DATA,77493,60:60:1f:fd:0a:5b,-62,9,0,0,0,0,0,0,0,0,0,-89,0,4,0,756841680,0,67,0,128,1,"[67,48,4,0,6,15,7,17,8,18,9,18,10,19,11,20,12,20,13,20,16,20,18,19,20,19,22,19,24,19,25,20,27,21,28,21,28,22,28,23,28,24,28,24,27,24,26,24,25,24,22,23,19,23,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,12,10,12,10,10,11,9,12,8,13,7,13,5,13,3,13,1,12,-1,11,-2,9,-3,8,-3,6,-3,4,-3,5,-2,5,-1,0,-2,-1,-3,2,-3,3,-2,3,-1,4,0,5,2,7,3,8,3,9]",2026-01-09 12:15:39.442,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0
CSI_DATA,77497,60:60:1f:fd:0a:5b,-61,9,0,0,0,0,0,0,0,0,0,-89,0,4,0,756887786,0,67,0,128,1,"[67,48,4,0,-10,12,-11,13,-11,14,-11,15,-11,17,-10,19,-10,20,-9,21,-7,22,-6,24,-4,26,-3,28,-2,29,-2,30,-1,31,0,33,-1,34,-1,34,-2,34,-3,34,-3,33,-2,33,-2,31,-4,29,-7,30,-2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,3,-8,14,-8,14,-9,13,-10,12,-10,11,-11,9,-11,7,-11,6,-11,4,-11,2,-9,1,-8,0,-8,-2,-7,-2,-6,-2,-5,-2,-4,-2,-4,-2,-4,-2,-4,-1,-5,-1,-5,1,-5,2,-5,4,-6,6,-7,7]",2026-01-09 12:15:39.534,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0
CSI_DATA,77501,60:60:1f:fd:0a:5b,-61,9,0,0,0,0,0,0,0,0,0,-89,0,4,0,756918482,0,67,0,128,1,"[67,48,4,0,13,11,14,12,15,12,17,13,18,13,20,12,21,12,23,11,24,10,26,8,28,7,30,5,32,5,33,4,35,4,37,3,37,4,37,5,37,6,37,7,37,6,36,6,35,7,33,9,31,10,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,15,6,15,7,14,8,13,9,12,10,10,11,8,11,6,11,4,11,2,10,0,9,-1,8,-2,7,-2,5,-3,5,-3,4,-3,4,-3,4,-3,3,-2,3,-1,3,1,4,2,4,4,5,6,6,7,7]",2026-01-09 12:15:39.594,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0
CSI_DATA,77509,60:60:1f:fd:0a:5b,-60,9,0,0,0,0,0,0,0,0,0,-89,0,4,0,757027782,0,67,0,128,1,"[67,48,4,0,13,8,14,9,15,9,16,9,18,8,20,7,21,7,22,6,23,4,24,2,26,1,28,-1,29,-2,30,-2,32,-3,34,-4,35,-3,35,-2,35,-2,34,-2,34,-2,33,-1,32,0,31,1,29,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,3,14,4,13,5,13,6,12,7,10,8,8,8,7,9,5,9,3,9,1,8,0,7,-2,6,-2,5,-3,5,-3,4,-3,4,-3,4,-3,4,-2,4,-1,3,1,3,2,4,4,5,6,5,7,6]",2026-01-09 12:15:39.647,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0
CSI_DATA,77518,60:60:1f:fd:0a:5b,-62,14,0,0,0,0,0,0,0,0,0,-89,0,4,0,757104352,0,67,0,128,1,"[67,48,4,0,-10,-15,-11,-16,-11,-17,-13,-18,-14,-18,-16,-18,-18,-18,-19,-18,-21,-17,-23,-16,-26,-15,-29,-14,-31,-13,-33,-13,-35,-12,-37,-13,-37,-14,-36,-16,-35,-16,-35,-17,-35,-16,-35,-15,-33,-15,-30,-16,-28,-17,-7,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-3,-13,-12,-12,-12,-11,-13,-10,-13,-9,-14,-7,-14,-5,-14,-3,-13,-1,-12,1,-11,2,-10,2,-9,3,-7,4,-6,4,-5,3,-4,3,-4,3,-4,3,-4,2,-4,1,-4,0,-5,-1,-5,-2,-7,-4,-9,-5,-11]",2026-01-09 12:15:39.706,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0
CSI_DATA,77524,60:60:1f:fd:0a:5b,-60,14,0,0,0,0,0,0,0,0,0,-89,0,4,0,757159170,0,67,0,128,1,"[67,48,4,0,0,-17,-1,-18,-1,-19,-1,-20,-3,-21,-4,-22,-5,-23,-7,-24,-8,-24,-12,-23,-15,-24,-16,-26,-17,-26,-17,-26,-19,-29,-21,-31,-21,-30,-21,-30,-21,-30,-19,-30,-19,-30,-18,-30,-16,-29,-14,-27,-11,-27,-3,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-4,-6,-14,-6,-15,-5,-15,-4,-15,-2,-15,0,-14,1,-13,3,-12,4,-10,5,-9,5,-7,5,-6,5,-4,5,-4,5,-3,5,-3,4,-2,5,-2,5,-2,4,-2,3,-3,3,-4,2,-7,1,-9,0,-10,0,-11]",2026-01-09 12:15:39.760,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0
CSI_DATA,77527,60:60:1f:fd:0a:5b,-62,14,0,0,0,0,0,0,0,0,0,-89,0,4,0,757195237,0,67,0,128,1,"[67,48,4,0,-12,13,-13,14,-14,15,-14,16,-13,19,-13,20,-13,21,-12,22,-10,23,-8,26,-8,29,-7,31,-6,33,-6,34,-5,36,-3,38,-4,38,-5,38,-7,37,-7,36,-6,37,-5,36,-7,34,-9,30,-11,27,-3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,3,-8,13,-8,13,-9,12,-10,12,-11,11,-11,10,-12,8,-12,6,-12,3,-11,1,-10,0,-9,-1,-8,-2,-7,-3,-6,-3,-5,-3,-5,-3,-4,-3,-5,-3,-5,-2,-5,-1,-5,0,-6,2,-8,5,-8,7,-8,7]",2026-01-09 12:15:39.842,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0
CSI_DATA,77538,60:60:1f:fd:0a:5b,-62,14,0,0,0,0,0,0,0,0,0,-89,0,4,0,757294757,0,67,0,128,1,"[67,48,4,0,5,-17,5,-18,5,-19,5,-20,3,-22,2,-24,1,-25,0,-26,-2,-27,-4,-28,-6,-30,-8,-31,-10,-31,-11,-32,-13,-34,-16,-36,-16,-37,-12,-36,-11,-36,-11,-37,-9,-36,-9,-35,-9,-34,-5,-30,-2,-30,-1,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,-17,1,-16,2,-16,3,-15,4,-14,5,-13,6,-12,7,-10,8,-8,8,-6,7,-4,7,-2,6,-1,6,0,5,0,5,1,4,1,4,1,4,1,4,0,4,-1,4,-2,4,-4,4,-6,4,-9,4,-10]",2026-01-09 12:15:39.895,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0
CSI_DATA,77541,60:60:1f:fd:0a:5b,-62,10,0,0,0,0,0,0,0,0,0,-89,0,4,0,757325326,0,67,0,128,1,"[67,48,4,0,-8,15,-8,16,-8,17,-7,19,-7,21,-6,22,-5,23,-4,23,-2,24,-1,26,0,29,2,30,4,31,4,32,6,34,7,35,5,36,3,35,3,36,5,38,6,39,5,38,4,36,2,33,-1,30,-1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,16,-1,15,-2,15,-4,14,-5,13,-6,12,-7,11,-8,9,-8,7,-9,5,-8,3,-8,2,-7,0,-7,-1,-6,-1,-6,-2,-6,-2,-5,-2,-5,-2,-5,-1,-5,0,-5,2,-5,3,-6,5,-6,7,-6,9]",2026-01-09 12:15:39.959,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0
