type,id,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,len,first_word,data,system_timestamp,tello_battery,tello_height,tello_temperature,tello_flight_time,tello_barometer,tello_tof,tello_pitch,tello_roll,tello_yaw,tello_speed_x,tello_speed_y,tello_speed_z,tello_accel_x,tello_accel_y,tello_accel_z
CSI_DATA,49946,60:60:1f:fd:0a:5b,-49,12,0,0,0,0,0,0,0,0,0,-92,0,4,0,485873839,0,67,0,128,1,"[67,48,4,0,-1,27,-1,27,-1,27,-1,26,-1,26,0,25,0,25,1,24,1,24,2,24,2,23,2,23,2,23,3,23,3,23,3,23,3,23,3,23,3,23,2,22,2,22,1,22,1,22,0,22,-1,22,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,19,-1,19,-1,18,-1,18,-1,19,-1,19,-1,19,-1,20,-1,20,-1,21,-1,22,-1,23,-1,23,-2,23,-2,23,-1,24,-1,24,-1,25,-2,25,-2,25,-1,26,0,27,-1,28,-2,27,-1,27,1,27]",2026-01-09 12:11:06.908,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0
CSI_DATA,49949,60:60:1f:fd:0a:5b,-49,12,0,0,0,0,0,0,0,0,0,-92,0,4,0,485909333,0,67,0,128,1,"[67,48,4,0,-6,-27,-6,-26,-6,-26,-6,-26,-5,-25,-5,-25,-6,-25,-6,-24,-7,-24,-8,-24,-7,-23,-7,-22,-8,-23,-8,-23,-8,-23,-8,-23,-8,-23,-7,-22,-6,-22,-6,-22,-6,-22,-5,-22,-5,-22,-5,-23,-3,-23,-1,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-5,-5,-18,-4,-18,-3,-17,-3,-17,-3,-17,-3,-18,-3,-18,-4,-18,-4,-18,-4,-19,-5,-20,-6,-20,-5,-21,-5,-21,-5,-21,-6,-22,-6,-23,-6,-23,-6,-23,-6,-24,-6,-24,-6,-25,-7,-26,-7,-26,-8,-26,-8,-26]",2026-01-09 12:11:06.970,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0
CSI_DATA,49966,60:60:1f:fd:0a:5b,-50,12,0,0,0,0,0,0,0,0,0,-92,0,4,0,486073881,0,67,0,128,1,"[67,48,4,0,20,16,20,16,19,16,18,16,18,16,17,15,17,15,17,14,17,14,16,14,16,14,16,13,15,13,15,13,15,12,14,12,14,12,14,12,13,11,13,11,12,11,11,10,11,10,11,10,11,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,11,10,11,10,10,11,10,10,9,10,9,10,9,10,9,10,10,9,10,9,11,9,12,9,13,9,13,9,14,10,15,10,16,10,16,10,17,11,18,11,18,11,19,12,20,13,20,13,21,13,21,14]",2026-01-09 12:11:07.036,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0
CSI_DATA,49969,60:60:1f:fd:0a:5b,-51,12,0,0,0,0,0,0,0,0,0,-92,0,4,0,486108202,0,67,0,128,1,"[67,48,4,0,-9,-28,-9,-28,-8,-28,-7,-28,-7,-27,-7,-27,-6,-26,-7,-26,-7,-26,-7,-25,-7,-24,-7,-24,-7,-24,-7,-24,-7,-23,-7,-23,-6,-22,-6,-22,-6,-22,-6,-21,-5,-20,-5,-20,-4,-20,-4,-20,-4,-20,-1,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-5,-4,-18,-3,-18,-2,-17,-2,-17,-1,-16,-1,-16,-1,-16,-2,-16,-2,-16,-3,-16,-4,-16,-5,-17,-5,-17,-6,-17,-6,-18,-7,-19,-8,-20,-8,-21,-8,-21,-9,-22,-9,-23,-9,-24,-10,-25,-10,-26,-11,-26,-11,-27]",2026-01-09 12:11:07.088,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0
CSI_DATA,49972,60:60:1f:fd:0a:5b,-53,12,0,0,0,0,0,0,0,0,0,-92,0,4,0,486134451,0,67,0,128,1,"[67,48,4,0,19,-20,20,-20,20,-19,20,-18,20,-18,19,-17,19,-17,18,-17,18,-17,18,-17,17,-16,17,-16,17,-16,16,-17,16,-17,16,-16,16,-16,16,-17,16,-16,16,-15,15,-14,15,-14,15,-13,15,-13,16,-13,4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-3,12,-12,13,-11,13,-10,13,-9,13,-9,14,-8,13,-8,13,-8,13,-8,13,-9,12,-9,12,-10,12,-11,12,-11,12,-12,13,-13,13,-14,14,-15,14,-15,14,-16,15,-17,16,-17,17,-17,17,-18,17,-19,18,-20]",2026-01-09 12:11:07.139,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0
CSI_DATA,49982,60:60:1f:fd:0a:5b,-51,12,0,0,0,0,0,0,0,0,0,-92,0,4,0,486233822,0,67,0,128,1,"[67,48,4,0,-26,-4,-26,-4,-26,-4,-25,-4,-24,-4,-23,-3,-23,-3,-22,-2,-22,-2,-21,-2,-21,-1,-20,-1,-20,0,-20,0,-19,1,-19,1,-19,1,-19,2,-18,2,-18,2,-18,2,-17,2,-18,1,-18,1,-18,1,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,-16,3,-16,2,-17,2,-17,1,-17,1,-18,1,-18,1,-19,1,-20,1,-21,1,-22,1,-23,1,-23,0,-23,0,-24,-1,-25,-1,-26,-1,-26,-2,-26,-2,-26,-2,-27,-3,-27,-3,-28,-3,-28,-3,-27,-3,-27,-3]",2026-01-09 12:11:07.216,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0
CSI_DATA,49984,60:60:1f:fd:0a:5b,-51,12,0,0,0,0,0,0,0,0,0,-92,0,4,0,486255891,0,67,0,128,1,"[67,48,4,0,11,-23,11,-23,11,-23,11,-22,10,-21,10,-20,9,-20,8,-20,8,-20,7,-20,7,-19,6,-19,5,-18,5,-18,4,-18,3,-17,3,-17,3,-17,2,-18,1,-18,1,-18,0,-17,0,-17,1,-18,3,-17,1,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,4,-16,4,-16,5,-16,5,-16,5,-16,6,-16,6,-16,6,-17,6,-18,7,-18,7,-19,7,-21,7,-21,8,-21,8,-22,8,-23,9,-23,10,-23,10,-23,10,-23,11,-24,11,-24,11,-24,10,-24,11,-24,11,-24]",2026-01-09 12:11:07.271,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0
CSI_DATA,49996,60:60:1f:fd:0a:5b,-54,12,0,0,0,0,0,0,0,0,0,-92,0,4,0,486369913,0,67,0,128,1,"[67,48,4,0,19,-10,19,-11,20,-11,20,-11,19,-11,19,-11,18,-12,18,-12,18,-13,18,-13,18,-13,18,-13,18,-14,17,-15,17,-15,17,-15,17,-15,18,-15,18,-15,18,-14,19,-14,19,-13,19,-13,21,-13,21,-12,5,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-2,15,-8,16,-7,16,-6,16,-5,16,-4,16,-4,16,-4,15,-4,15,-4,15,-4,15,-4,16,-5,16,-5,16,-6,17,-6,17,-6,18,-7,18,-7,18,-7,18,-7,19,-8,19,-8,20,-8,20,-8,20,-9,20,-10]",2026-01-09 12:11:07.332,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0
CSI_DATA,50003,60:60:1f:fd:0a:5b,-54,12,0,0,0,0,0,0,0,0,0,-92,0,4,0,486441035,0,67,0,128,1,"[67,48,4,0,-21,3,-21,4,-21,5,-21,5,-22,6,-22,7,-22,7,-23,8,-23,8,-23,9,-23,9,-23,9,-24,10,-25,10,-25,10,-25,9,-26,9,-26,9,-26,8,-26,7,-26,7,-27,7,-26,6,-27,3,-29,2,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-1,-19,-3,-18,-4,-18,-5,-17,-6,-17,-7,-17,-7,-16,-7,-16,-7,-15,-7,-15,-6,-16,-6,-16,-5,-16,-5,-16,-4,-17,-4,-17,-4,-18,-3,-18,-3,-18,-3,-18,-2,-19,-2,-20,-2,-22,-3,-21,-1,-20,2,-20,2]",2026-01-09 12:11:07.385,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0
CSI_DATA,50008,60:60:1f:fd:0a:5b,-54,12,0,0,0,0,0,0,0,0,0,-92,0,4,0,486494888,0,67,0,128,1,"[67,48,4,0,-21,-16,-22,-16,-23,-16,-23,-15,-23,-15,-24,-15,-25,-15,-27,-14,-28,-14,-29,-14,-28,-15,-29,-15,-30,-16,-30,-17,-30,-17,-30,-17,-30,-17,-29,-19,-28,-20,-28,-20,-27,-19,-26,-19,-27,-21,-27,-23,-26,-22,-7,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-5,-14,-19,-12,-20,-11,-20,-10,-19,-9,-20,-8,-20,-8,-20,-8,-19,-7,-19,-8,-18,-9,-18,-10,-18,-10,-17,-10,-17,-11,-18,-12,-18,-13,-18,-13,-18,-14,-18,-14,-18,-15,-18,-15,-18,-17,-18,-18,-18,-19,-17,-20,-17]",2026-01-09 12:11:07.439,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0
