type,id,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,len,first_word,data
CSI_DATA,15614,60:60:1f:fd:0a:5b,-57,8,0,0,0,0,0,0,0,0,0,-90,0,3,0,161499093,0,67,0,128,1,"[67,48,4,0,10,-24,10,-24,10,-24,10,-24,10,-24,10,-24,10,-23,9,-23,9,-23,9,-23,9,-22,9,-21,9,-21,10,-21,10,-20,10,-19,10,-19,10,-18,10,-17,11,-16,12,-14,12,-13,13,-11,13,-10,14,-9,3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-3,18,-12,19,-11,19,-10,19,-10,20,-9,20,-9,20,-9,20,-9,20,-9,19,-9,19,-10,18,-10,17,-11,16,-11,16,-12,15,-13,15,-14,14,-14,14,-15,13,-15,13,-16,12,-17,11,-18,10,-19,9,-20,9,-22]"
CSI_DATA,15615,60:60:1f:fd:0a:5b,-57,8,0,0,0,0,0,0,0,0,0,-90,0,3,0,161509866,0,67,0,128,1,"[67,48,4,0,17,-20,17,-21,18,-21,18,-20,18,-20,17,-19,17,-19,16,-19,16,-19,16,-19,16,-18,16,-17,16,-17,16,-17,16,-16,16,-15,16,-15,16,-14,17,-13,17,-11,16,-9,16,-7,16,-6,17,-4,17,-3,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-2,22,-7,20,-7,20,-6,23,-7,23,-7,23,-6,23,-6,23,-6,22,-5,20,-5,20,-5,21,-6,20,-5,19,-6,19,-7,19,-8,18,-9,18,-10,17,-11,17,-12,16,-13,16,-14,16,-15,16,-16,16,-17,15,-19]"
CSI_DATA,15616,60:60:1f:fd:0a:5b,-57,8,0,0,0,0,0,0,0,0,0,-90,0,3,0,161523498,0,67,0,128,1,"[67,48,4,0,16,-21,17,-21,17,-21,17,-21,17,-20,16,-20,16,-20,16,-20,15,-20,15,-19,15,-18,15,-18,15,-18,15,-18,15,-17,15,-16,15,-16,16,-15,16,-13,16,-12,16,-10,16,-8,16,-7,16,-5,16,-4,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-2,21,-8,21,-7,21,-7,22,-6,22,-5,23,-5,22,-5,22,-5,21,-5,21,-5,21,-5,20,-6,19,-6,19,-7,19,-8,19,-9,18,-9,18,-10,18,-11,17,-12,16,-13,16,-14,16,-16,16,-17,15,-18,15,-19]"
CSI_DATA,15617,60:60:1f:fd:0a:5b,-57,8,0,0,0,0,0,0,0,0,0,-90,0,3,0,161529606,0,67,0,128,1,"[67,48,4,0,-5,25,-6,25,-6,25,-6,25,-6,25,-6,24,-6,24,-6,24,-5,24,-6,23,-6,23,-6,22,-6,22,-6,22,-7,21,-7,20,-8,20,-8,19,-9,18,-10,17,-10,15,-11,14,-12,13,-13,11,-13,10,-4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,4,-16,16,-17,15,-18,14,-19,14,-19,14,-19,13,-19,13,-19,13,-18,14,-18,14,-17,13,-16,13,-15,14,-15,14,-14,15,-13,15,-13,16,-12,16,-11,17,-10,17,-10,18,-9,19,-8,20,-7,21,-6,22,-5,23]"
CSI_DATA,15618,60:60:1f:fd:0a:5b,-57,8,0,0,0,0,0,0,0,0,0,-90,0,3,0,161541436,0,67,0,128,1,"[67,48,4,0,-22,7,-22,7,-23,7,-23,7,-22,7,-22,7,-21,7,-21,7,-21,7,-21,7,-20,7,-21,6,-21,6,-20,5,-19,5,-19,4,-19,4,-18,3,-18,2,-17,1,-17,0,-16,-1,-15,-2,-14,-4,-13,-5,-4,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-2,-19,-6,-19,-6,-19,-8,-18,-8,-19,-8,-19,-9,-19,-8,-18,-8,-18,-9,-18,-8,-18,-8,-18,-7,-17,-6,-17,-5,-18,-4,-19,-4,-18,-3,-18,-2,-18,-1,-18,0,-19,1,-19,2,-19,3,-20,4,-20,5,-20,5]"
CSI_DATA,15619,60:60:1f:fd:0a:5b,-57,8,0,0,0,0,0,0,0,0,0,-90,0,3,0,161559351,0,67,0,128,1,"[67,48,4,0,-25,11,-25,11,-25,11,-25,10,-25,10,-24,10,-24,10,-24,10,-23,10,-23,10,-23,9,-22,9,-22,8,-22,9,-21,8,-21,7,-21,6,-21,6,-21,4,-20,3,-20,1,-19,0,-18,-2,-17,-3,-17,-4,-4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-1,-23,-4,-22,-5,-22,-5,-22,-6,-22,-7,-22,-6,-22,-7,-22,-7,-21,-7,-21,-7,-21,-6,-21,-5,-21,-4,-20,-3,-21,-2,-21,-1,-21,-1,-22,0,-21,1,-21,2,-21,3,-22,5,-22,6,-22,7,-22,9,-22,10]"
CSI_DATA,15620,60:60:1f:fd:0a:5b,-57,8,0,0,0,0,0,0,0,0,0,-90,0,3,0,161565676,0,67,0,128,1,"[67,48,4,0,3,-27,3,-27,3,-27,3,-27,4,-26,4,-26,3,-25,3,-25,3,-26,2,-25,2,-24,3,-24,3,-24,4,-24,4,-23,4,-22,5,-21,6,-21,7,-20,8,-19,8,-17,9,-16,10,-14,11,-12,11,-11,3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-5,13,-18,13,-19,14,-19,15,-18,15,-16,15,-16,16,-16,16,-16,15,-16,15,-16,15,-17,14,-17,13,-16,12,-16,12,-17,11,-19,10,-19,9,-19,9,-20,8,-20,7,-20,6,-21,5,-22,4,-23,3,-24,3,-24]"
CSI_DATA,15621,60:60:1f:fd:0a:5b,-57,8,0,0,0,0,0,0,0,0,0,-90,0,3,0,161571605,0,67,0,128,1,"[67,48,4,0,-14,-23,-14,-24,-14,-24,-13,-24,-13,-24,-12,-23,-13,-23,-13,-23,-13,-22,-13,-22,-12,-22,-12,-21,-12,-21,-11,-21,-10,-21,-9,-20,-9,-20,-8,-20,-6,-20,-5,-20,-3,-19,-2,-18,0,-17,1,-16,3,-16,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,0,-22,1,-24,2,-24,2,-23,3,-23,4,-24,4,-24,3,-23,3,-23,3,-22,3,-22,2,-22,1,-21,1,-21,0,-22,-2,-22,-3,-22,-3,-22,-4,-22,-5,-21,-6,-21,-8,-21,-9,-21,-10,-21,-11,-21,-12,-22]"
CSI_DATA,15622,60:60:1f:fd:0a:5b,-57,8,0,0,0,0,0,0,0,0,0,-90,0,3,0,161583672,0,67,0,128,1,"[67,48,4,0,-24,-13,-24,-13,-24,-14,-24,-14,-23,-13,-23,-13,-23,-13,-23,-13,-23,-12,-23,-12,-22,-12,-21,-12,-21,-12,-21,-12,-20,-12,-19,-12,-18,-13,-18,-13,-17,-13,-15,-14,-13,-14,-12,-15,-10,-15,-8,-15,-7,-15,-2,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-6,-11,-21,-10,-20,-10,-21,-10,-21,-10,-22,-9,-22,-9,-22,-9,-21,-8,-21,-8,-22,-9,-21,-9,-20,-9,-19,-10,-19,-11,-18,-12,-19,-13,-19,-14,-18,-15,-17,-15,-15,-16,-15,-17,-14,-19,-14,-19,-13,-21,-13,-22,-13]"
CSI_DATA,15623,60:60:1f:fd:0a:5b,-57,8,0,0,0,0,0,0,0,0,0,-90,0,3,0,161591689,0,67,0,128,1,"[67,48,4,0,2,26,1,26,1,26,1,26,1,25,1,25,1,25,1,24,2,24,2,23,1,23,1,22,1,22,1,22,0,22,0,21,-1,21,-2,21,-3,20,-4,19,-5,18,-6,16,-7,15,-9,14,-9,13,-3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,5,-11,20,-12,20,-13,19,-13,18,-14,18,-14,19,-14,18,-14,18,-13,17,-13,17,-12,17,-11,18,-11,18,-10,18,-9,18,-9,19,-8,20,-7,20,-6,20,-5,20,-4,20,-3,21,-2,22,-1,22,1,23,1,23]"
