type,id,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,len,first_word,data
CSI_DATA,6980,60:60:1f:fd:0a:5b,-59,8,0,0,0,0,0,0,0,0,0,-89,0,3,0,76812468,0,67,0,128,1,"[67,48,4,0,22,-17,22,-16,21,-15,20,-13,19,-12,18,-11,17,-10,16,-10,14,-9,14,-8,14,-8,11,-7,6,-5,6,-5,6,-6,6,-5,5,-5,4,-5,4,-5,4,-5,4,-4,4,-4,4,-3,3,-3,3,-3,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-3,16,-12,16,-12,16,-12,17,-12,18,-12,19,-13,19,-13,20,-13,20,-13,21,-14,21,-15,21,-15,21,-16,21,-16,22,-17,22,-17,22,-18,22,-19,23,-19,23,-19,23,-20,23,-20,24,-20,24,-20,23,-20,23,-20]"
CSI_DATA,6981,60:60:1f:fd:0a:5b,-59,8,0,0,0,0,0,0,0,0,0,-89,0,3,0,76819925,0,67,0,128,1,"[67,48,4,0,-27,-8,-26,-8,-25,-8,-23,-8,-22,-7,-20,-7,-19,-7,-17,-7,-16,-6,-15,-6,-13,-5,-12,-4,-11,-4,-10,-3,-9,-3,-8,-2,-8,-2,-7,-1,-7,-1,-7,-1,-6,-2,-6,-2,-5,-2,-5,-2,-5,-3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-2,-19,-5,-18,-6,-19,-7,-19,-8,-20,-8,-22,-9,-24,-9,-24,-9,-23,-9,-24,-9,-24,-9,-25,-8,-26,-8,-26,-8,-27,-8,-28,-8,-29,-7,-29,-7,-30,-7,-30,-7,-30,-7,-31,-7,-31,-7,-31,-7,-30,-7,-30,-7]"
CSI_DATA,6982,60:60:1f:fd:0a:5b,-58,8,0,0,0,0,0,0,0,0,0,-89,0,3,0,76826902,0,67,0,128,1,"[67,48,4,0,-21,21,-20,20,-19,19,-19,17,-18,16,-17,15,-15,13,-14,12,-13,11,-12,10,-12,8,-11,7,-9,7,-7,6,-6,6,-6,6,-5,6,-5,5,-4,5,-4,4,-4,4,-4,3,-5,3,-5,3,-5,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,3,-15,14,-14,14,-14,14,-15,14,-16,15,-18,15,-19,16,-20,17,-20,17,-20,18,-20,18,-20,19,-20,19,-20,20,-21,21,-21,22,-20,23,-21,23,-21,23,-21,24,-21,24,-21,25,-22,25,-22,24,-21,24,-21,23]"
CSI_DATA,6983,60:60:1f:fd:0a:5b,-59,8,0,0,0,0,0,0,0,0,0,-89,0,3,0,76833633,0,67,0,128,1,"[67,48,4,0,-11,22,-11,21,-11,20,-11,19,-10,17,-9,16,-9,15,-8,13,-8,12,-7,11,-6,9,-5,8,-4,7,-4,7,-3,7,-3,6,-2,6,-2,6,-2,5,-2,5,-2,4,-2,4,-3,4,-3,3,-3,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,4,-7,16,-8,16,-9,16,-9,16,-9,17,-10,18,-9,19,-10,20,-10,21,-11,21,-11,21,-10,21,-10,21,-10,22,-11,23,-11,24,-10,24,-10,25,-10,25,-10,26,-10,26,-10,26,-10,26,-11,26,-11,26,-10,26]"
CSI_DATA,6984,60:60:1f:fd:0a:5b,-58,8,0,0,0,0,0,0,0,0,0,-89,0,3,0,76839467,0,67,0,128,1,"[67,48,4,0,-6,-28,-5,-27,-5,-26,-4,-25,-3,-23,-3,-21,-3,-20,-3,-19,-2,-17,-2,-16,-2,-14,-2,-12,-2,-11,-2,-10,-3,-9,-3,-8,-3,-7,-2,-7,-2,-7,-2,-6,-2,-6,-2,-6,-1,-6,0,-5,0,-6,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-5,-6,-20,-5,-20,-4,-20,-4,-21,-4,-22,-4,-23,-4,-25,-4,-25,-4,-26,-4,-26,-5,-27,-5,-27,-5,-28,-5,-28,-6,-29,-7,-29,-8,-30,-8,-30,-8,-30,-8,-30,-8,-30,-8,-31,-8,-31,-8,-31,-8,-30,-8,-30]"
CSI_DATA,6985,60:60:1f:fd:0a:5b,-58,8,0,0,0,0,0,0,0,0,0,-89,0,3,0,76847674,0,67,0,128,1,"[67,48,4,0,12,-34,12,-32,12,-31,11,-29,11,-27,10,-25,10,-23,9,-21,8,-20,7,-18,6,-16,5,-15,5,-13,4,-12,3,-10,2,-9,2,-9,1,-9,1,-8,1,-8,1,-7,2,-7,2,-7,3,-6,3,-5,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-7,7,-25,7,-24,8,-23,8,-24,9,-25,10,-27,13,-29,14,-29,13,-29,13,-31,12,-32,12,-33,12,-33,12,-33,12,-35,11,-36,11,-36,11,-37,11,-37,12,-37,11,-38,11,-39,11,-39,11,-38,11,-38,11,-37]"
CSI_DATA,6986,60:60:1f:fd:0a:5b,-59,8,0,0,0,0,0,0,0,0,0,-89,0,3,0,76855884,0,67,0,128,1,"[67,48,4,0,18,-24,17,-23,17,-22,16,-21,16,-19,15,-17,14,-16,12,-15,11,-14,10,-12,9,-11,7,-10,6,-9,5,-8,4,-8,4,-7,3,-7,2,-7,2,-6,2,-6,2,-6,3,-5,3,-5,3,-4,4,-4,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-5,11,-18,13,-18,14,-18,15,-19,17,-19,18,-20,18,-20,18,-21,20,-22,19,-23,18,-23,18,-24,19,-25,19,-26,20,-26,20,-27,19,-28,19,-29,19,-28,19,-28,19,-29,20,-30,19,-29,19,-29,18,-28,19,-28]"
CSI_DATA,6987,60:60:1f:fd:0a:5b,-58,8,0,0,0,0,0,0,0,0,0,-89,0,3,0,76862080,0,67,0,128,1,"[67,48,4,0,-15,-26,-14,-25,-13,-24,-12,-23,-11,-21,-10,-20,-9,-19,-8,-18,-8,-16,-7,-15,-6,-13,-6,-11,-5,-10,-5,-9,-5,-7,-4,-6,-4,-6,-4,-5,-4,-5,-4,-5,-4,-5,-4,-5,-3,-5,-2,-5,-1,-5,-1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-4,-11,-17,-10,-18,-11,-19,-11,-20,-11,-21,-11,-22,-12,-23,-12,-23,-12,-25,-13,-25,-14,-25,-15,-26,-15,-26,-16,-26,-16,-27,-17,-27,-18,-28,-18,-28,-18,-28,-18,-28,-18,-28,-18,-29,-19,-29,-18,-28,-18,-28,-18,-28]"
CSI_DATA,6988,60:60:1f:fd:0a:5b,-58,8,0,0,0,0,0,0,0,0,0,-89,0,3,0,76870540,0,67,0,128,1,"[67,48,4,0,-32,2,-31,1,-29,1,-28,0,-26,0,-24,0,-22,-1,-20,-1,-18,-1,-16,-1,-14,-1,-13,0,-12,0,-10,0,-9,0,-8,0,-7,1,-7,1,-6,1,-6,1,-6,0,-6,0,-6,0,-5,-1,-4,-2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,0,-22,1,-23,2,-25,2,-27,2,-29,2,-29,1,-29,1,-30,1,-31,1,-31,1,-32,1,-33,2,-33,2,-34,2,-35,3,-36,3,-36,3,-37,4,-37,4,-37,4,-37,4,-37,4,-38,4,-37,4,-36,4,-35,4]"
CSI_DATA,6989,60:60:1f:fd:0a:5b,-58,8,0,0,0,0,0,0,0,0,0,-89,0,3,0,76876481,0,67,0,128,1,"[67,48,4,0,-31,-6,-29,-7,-27,-7,-26,-7,-24,-6,-22,-6,-20,-6,-19,-6,-17,-6,-15,-5,-15,-5,-13,-3,-11,-3,-10,-3,-9,-2,-8,-1,-7,-1,-6,0,-6,0,-6,0,-6,0,-6,-1,-5,-2,-5,-2,-5,-3,-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-1,-21,-4,-22,-6,-23,-7,-23,-6,-25,-6,-28,-7,-28,-7,-28,-7,-29,-7,-29,-7,-29,-6,-30,-5,-31,-5,-32,-5,-33,-5,-34,-6,-34,-5,-35,-5,-35,-5,-35,-5,-35,-5,-36,-5,-36,-5,-35,-5,-35,-5,-34,-5]"
