type,id,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,len,first_word,data,tello_battery,tello_height,tello_temperature,tello_flight_time,tello_barometer,tello_tof,tello_pitch,tello_roll,tello_yaw,tello_speed_x,tello_speed_y,tello_speed_z,tello_accel_x,tello_accel_y,tello_accel_z
CSI_DATA,10543,60:60:1f:fd:0a:5b,-63,8,0,0,0,0,0,0,0,0,0,-89,0,3,0,113256227,0,67,0,128,1,"[67,48,4,0,-2,22,-2,23,-3,24,-3,24,-3,25,-4,25,-4,25,-3,25,-3,26,-2,26,-2,25,-2,25,-1,26,0,26,0,26,0,27,0,27,1,27,0,27,0,26,0,26,0,26,0,27,0,28,-1,28,-1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-3,-4,-10,-3,-10,-2,-9,-2,-8,-1,-8,0,-7,0,-6,0,-4,0,-3,0,-2,0,-1,0,0,0,1,0,2,-1,4,-1,5,-1,6,-1,7,-1,8,-1,10,-1,11,-1,13,-1,14,-1,16,0,17,0,18]",58,0,89.5,61,-179.0,10,0,0,79,0,0,0,-5.0,0.0,-999.0
CSI_DATA,10556,60:60:1f:fd:0a:5b,-63,13,0,0,0,0,0,0,0,0,0,-89,0,3,0,113391643,0,67,0,128,1,"[67,48,4,0,4,-26,4,-28,5,-28,5,-28,4,-29,4,-30,4,-30,4,-30,3,-30,1,-30,0,-30,-1,-30,-2,-31,-2,-32,-3,-32,-3,-33,-2,-33,0,-33,0,-32,0,-32,-1,-32,-2,-32,0,-32,3,-31,5,-31,1,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,11,1,10,1,11,0,10,0,8,-1,6,-1,6,-1,5,-2,3,-2,1,-1,0,0,-1,0,-3,1,-4,2,-5,2,-6,3,-7,3,-8,3,-10,3,-12,3,-13,4,-15,4,-16,3,-19,3,-21,4,-22]",58,0,89.5,61,-179.0,10,0,0,79,0,0,0,-5.0,0.0,-999.0
CSI_DATA,10565,60:60:1f:fd:0a:5b,-63,8,0,0,0,0,0,0,0,0,0,-89,0,3,0,113462128,0,67,0,128,1,"[67,48,4,0,-5,23,-6,24,-6,25,-7,25,-7,25,-7,25,-8,26,-7,26,-7,26,-7,26,-7,25,-7,25,-6,26,-6,27,-5,27,-5,27,-4,27,-4,27,-4,27,-4,26,-4,26,-4,26,-4,27,-5,27,-5,28,-2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-3,-3,-10,-2,-10,-1,-10,-1,-9,-1,-8,0,-7,0,-6,0,-4,0,-3,0,-2,0,-1,0,0,-1,2,-1,3,-1,4,-1,5,-1,6,-2,8,-2,9,-2,10,-2,12,-2,13,-2,15,-2,17,-2,18,-2,19]",58,0,89.5,61,-179.0,10,0,0,79,0,0,0,-5.0,0.0,-999.0
CSI_DATA,10587,60:60:1f:fd:0a:5b,-63,8,0,0,0,0,0,0,0,0,0,-89,0,3,0,113668725,0,67,0,128,1,"[67,48,4,0,-23,5,-24,5,-25,5,-25,4,-25,4,-26,4,-26,4,-26,4,-26,5,-26,5,-25,6,-26,6,-26,7,-26,7,-26,7,-26,8,-26,8,-27,8,-26,7,-26,7,-26,7,-26,7,-27,8,-27,8,-28,7,-7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,7,-7,7,-6,7,-6,7,-5,6,-3,6,-3,5,-2,4,-1,2,-1,1,0,0,0,-1,1,-2,1,-3,1,-5,1,-6,1,-7,2,-8,2,-9,2,-11,2,-12,3,-13,3,-15,4,-16,5,-17,6,-18,6]",58,0,89.5,61,-179.0,10,0,0,79,0,0,0,-5.0,0.0,-999.0
CSI_DATA,10595,60:60:1f:fd:0a:5b,-63,9,0,0,0,0,0,0,0,0,0,-89,0,3,0,113785694,0,67,0,128,1,"[67,48,4,0,6,25,6,26,6,26,6,27,7,27,8,28,8,28,8,27,9,27,10,26,11,26,13,26,14,26,14,26,15,27,16,27,15,28,14,28,14,27,14,27,15,27,16,27,15,27,12,29,9,30,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-4,-5,-14,-4,-13,-3,-11,-2,-10,-1,-9,-1,-8,0,-7,1,-5,2,-4,2,-3,1,-2,0,0,0,1,-1,2,-1,3,0,5,0,6,0,7,0,9,1,10,1,12,2,13,2,15,3,17,4,19,4,21]",58,0,89.5,61,-179.0,10,0,0,79,0,0,0,-5.0,0.0,-999.0
CSI_DATA,10599,60:60:1f:fd:0a:5b,-63,8,0,0,0,0,0,0,0,0,0,-89,0,3,0,113830942,0,67,0,128,1,"[67,48,4,0,8,21,8,22,8,23,7,23,7,23,7,23,7,24,7,24,8,24,8,24,8,24,8,24,9,24,10,24,10,24,10,23,11,24,11,24,11,23,11,23,10,23,10,23,11,24,11,25,10,26,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-2,-8,-7,-7,-7,-6,-6,-5,-6,-4,-6,-3,-6,-3,-5,-2,-4,-1,-3,-1,-2,-1,-1,0,0,0,1,1,2,1,3,1,4,2,5,3,6,3,7,3,9,4,10,5,11,5,12,6,14,7,15,8,16]",58,0,89.5,61,-179.0,10,0,0,79,0,0,0,-5.0,0.0,-999.0
CSI_DATA,10604,60:60:1f:fd:0a:5b,-63,8,0,0,0,0,0,0,0,0,0,-89,0,3,0,113877180,0,67,0,128,1,"[67,48,4,0,-22,-9,-23,-10,-23,-10,-23,-11,-23,-12,-23,-12,-23,-12,-24,-11,-24,-11,-25,-10,-24,-10,-24,-10,-25,-9,-26,-9,-26,-9,-26,-8,-27,-9,-27,-9,-26,-9,-26,-9,-26,-9,-26,-9,-27,-8,-28,-9,-28,-10,-7,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,10,-1,10,0,9,1,7,1,6,1,6,2,4,2,3,1,2,1,1,1,0,0,-1,0,-3,-1,-4,-1,-5,-2,-6,-2,-7,-2,-8,-3,-9,-3,-10,-4,-11,-4,-13,-5,-14,-5,-16,-5,-18,-5,-19,-5]",58,0,89.5,61,-179.0,10,0,0,79,0,0,0,-5.0,0.0,-999.0
CSI_DATA,10608,60:60:1f:fd:0a:5b,-63,9,0,0,0,0,0,0,0,0,0,-89,0,3,0,113921740,0,67,0,128,1,"[67,48,4,0,21,13,22,14,22,15,23,15,24,14,25,14,24,14,24,13,25,12,26,11,26,10,27,9,28,8,28,9,29,8,30,8,30,8,29,9,29,10,29,9,29,8,30,8,30,9,28,12,27,14,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,-10,1,-10,-2,-11,-4,-10,-5,-7,-4,-6,-4,-6,-4,-5,-4,-3,-3,-1,-3,-1,-3,-1,-1,1,0,2,1,2,2,3,3,4,4,5,5,6,5,8,6,10,7,11,7,12,8,14,9,17,10,18,11]",58,0,89.5,61,-179.0,10,0,0,79,0,0,0,-5.0,0.0,-999.0
CSI_DATA,10632,60:60:1f:fd:0a:5b,-63,9,0,0,0,0,0,0,0,0,0,-89,0,3,0,114168049,0,67,0,128,1,"[67,48,4,0,-20,-16,-21,-16,-21,-17,-20,-17,-22,-17,-23,-17,-23,-18,-22,-18,-23,-17,-25,-15,-26,-14,-26,-13,-27,-13,-28,-13,-29,-13,-30,-13,-29,-14,-28,-15,-28,-15,-28,-15,-28,-14,-29,-14,-28,-16,-27,-18,-25,-20,-7,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,10,5,8,3,8,2,8,4,8,6,8,7,5,6,3,4,2,4,1,2,1,1,0,0,-1,-1,-2,-2,-2,-3,-3,-4,-4,-5,-4,-6,-6,-6,-7,-7,-9,-9,-10,-10,-11,-13,-14,-15,-16,-13,-16,-13]",58,0,89.5,61,-179.0,10,0,0,79,0,0,0,-5.0,0.0,-999.0
CSI_DATA,10637,60:60:1f:fd:0a:5b,-63,8,0,0,0,0,0,0,0,0,0,-89,0,3,0,114219780,0,67,0,128,1,"[67,48,4,0,-21,-11,-22,-12,-22,-13,-22,-14,-22,-14,-22,-14,-22,-14,-22,-14,-23,-13,-23,-13,-23,-13,-23,-13,-24,-12,-25,-12,-25,-11,-25,-11,-25,-11,-26,-11,-25,-11,-25,-11,-25,-11,-25,-11,-26,-11,-27,-12,-27,-12,-7,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,11,-1,11,0,9,1,7,2,7,3,6,3,5,3,3,2,2,2,1,1,0,1,-1,0,-2,-1,-3,-1,-4,-2,-5,-2,-6,-3,-7,-3,-8,-4,-9,-4,-10,-5,-12,-6,-13,-6,-15,-7,-17,-7,-18,-7]",58,0,89.5,61,-179.0,10,0,0,79,0,0,0,-5.0,0.0,-999.0
CSI_DATA,10640,60:60:1f:fd:0a:5b,-63,8,0,0,0,0,0,0,0,0,0,-89,0,3,0,114248035,0,67,0,128,1,"[67,48,4,0,21,-6,22,-5,23,-5,24,-4,24,-4,24,-4,25,-5,25,-5,25,-6,25,-6,24,-6,24,-6,25,-7,25,-8,25,-8,25,-9,26,-9,26,-9,26,-9,25,-9,25,-9,25,-9,26,-9,27,-9,28,-9,7,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,1,-9,6,-9,5,-9,4,-8,3,-7,2,-6,1,-6,1,-5,0,-4,0,-3,-1,-1,-1,0,-1,1,-1,2,-1,3,-2,4,-2,5,-2,6,-2,8,-3,9,-3,10,-3,12,-4,13,-5,15,-5,16,-6,18,-7]",58,0,89.5,61,-179.0,10,0,0,79,0,0,0,-5.0,0.0,-999.0
CSI_DATA,10675,60:60:1f:fd:0a:5b,-63,8,0,0,0,0,0,0,0,0,0,-89,0,3,0,114612242,0,67,0,128,1,"[67,48,4,0,-26,3,-27,4,-27,3,-28,2,-28,2,-28,2,-28,2,-28,3,-28,5,-29,5,-28,4,-28,5,-29,6,-30,7,-30,8,-30,8,-30,8,-30,8,-30,8,-30,8,-31,7,-31,8,-31,8,-32,8,-33,7,-9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-2,12,-5,11,-3,9,-3,8,-2,8,-2,8,-2,7,-1,7,0,6,0,3,0,0,0,-1,0,-2,1,-3,1,-5,1,-7,1,-8,1,-9,1,-11,1,-12,2,-13,2,-15,2,-17,3,-18,3,-20,4,-21,5]",58,0,89.5,61,-179.0,10,0,0,79,0,0,0,-5.0,0.0,-999.0
CSI_DATA,10677,60:60:1f:fd:0a:5b,-63,8,0,0,0,0,0,0,0,0,0,-89,0,3,0,114650365,0,67,0,128,1,"[67,48,4,0,16,15,16,16,16,18,16,18,16,18,16,18,16,18,16,18,17,18,18,18,17,17,18,17,19,17,20,17,20,16,21,16,21,17,21,17,21,17,21,17,21,17,21,17,22,18,22,19,22,20,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-2,-11,-6,-10,-6,-8,-6,-7,-6,-6,-6,-5,-6,-4,-5,-3,-5,-2,-4,-1,-3,0,-2,1,-1,2,0,3,1,4,2,5,3,5,3,6,4,7,5,7,6,8,7,9,8,11,9,12,10,13,11,14,11]",58,0,89.5,61,-179.0,10,0,0,79,0,0,0,-5.0,0.0,-999.0
CSI_DATA,10682,60:60:1f:fd:0a:5b,-63,9,0,0,0,0,0,0,0,0,0,-89,0,3,0,114684030,0,67,0,128,1,"[67,48,4,0,-23,0,-24,0,-24,0,-24,0,-25,0,-25,1,-25,1,-25,2,-25,3,-25,5,-25,6,-25,8,-25,9,-26,9,-26,10,-27,11,-27,10,-27,9,-27,9,-27,9,-26,10,-27,11,-27,10,-28,7,-28,5,-8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,1,13,3,10,3,9,1,8,4,5,4,3,3,3,3,2,2,1,2,0,2,-1,2,-3,1,-4,0,-5,-1,-6,-1,-7,-1,-8,-2,-9,-2,-11,-2,-12,-2,-13,-2,-14,-2,-16,-1,-18,-1,-20,-1]",58,0,89.5,61,-179.0,10,0,0,79,0,0,0,-5.0,0.0,-999.0
CSI_DATA,10715,60:60:1f:fd:0a:5b,-63,9,0,0,0,0,0,0,0,0,0,-89,0,3,0,115064377,0,67,0,128,1,"[67,48,4,0,-20,11,-21,11,-21,11,-22,11,-22,12,-22,13,-22,13,-21,13,-20,14,-20,15,-20,17,-19,18,-19,20,-19,20,-19,21,-19,22,-20,21,-20,20,-21,19,-20,20,-20,20,-20,21,-21,20,-22,18,-24,17,-6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-2,9,-5,9,-5,9,-4,9,-3,8,-2,7,0,6,1,4,2,3,2,2,2,0,2,-1,2,-2,2,-4,2,-5,2,-6,2,-7,2,-8,2,-9,3,-10,4,-11,4,-12,5,-14,6,-15,7,-16,8,-17,8]",58,0,89.5,61,-179.0,10,0,0,79,0,0,0,-5.0,0.0,-999.0
CSI_DATA,10716,60:60:1f:fd:0a:5b,-63,8,0,0,0,0,0,0,0,0,0,-89,0,3,0,115079959,0,67,0,128,1,"[67,48,4,0,12,-20,13,-20,14,-20,15,-20,15,-20,15,-20,15,-20,15,-21,15,-22,15,-21,14,-21,14,-22,13,-23,13,-23,13,-24,13,-24,13,-24,13,-25,13,-25,12,-25,12,-25,12,-25,13,-25,14,-26,16,-27,4,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,2,-7,10,-4,9,-5,11,-4,12,-3,9,-4,6,-4,4,-3,2,-4,1,-4,0,-3,-1,-2,-2,-1,-3,0,-4,1,-5,1,-6,2,-6,3,-7,4,-8,4,-9,5,-10,6,-12,7,-13,8,-14,8,-16,8,-18]",58,0,89.5,61,-179.0,10,0,0,79,0,0,0,-5.0,0.0,-999.0
CSI_DATA,10718,60:60:1f:fd:0a:5b,-63,9,0,0,0,0,0,0,0,0,0,-89,0,3,0,115096419,0,67,0,128,1,"[67,48,4,0,8,-24,8,-25,9,-25,9,-25,9,-26,8,-27,8,-27,8,-27,7,-27,5,-29,6,-31,6,-35,3,-34,2,-31,2,-31,2,-33,3,-33,4,-32,5,-31,5,-31,4,-32,4,-32,5,-32,9,-31,11,-31,3,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2,12,-2,9,-3,10,-2,10,-3,8,-4,6,-4,4,-3,2,-4,1,-5,1,-4,-1,-2,-2,0,-3,0,-4,1,-5,1,-6,2,-7,3,-8,3,-10,4,-11,4,-12,5,-13,6,-15,6,-17,6,-19,7,-21]",58,0,90.0,61,-187.0,10,0,0,79,0,0,0,-4.0,-2.0,-999.0
CSI_DATA,10722,60:60:1f:fd:0a:5b,-63,8,0,0,0,0,0,0,0,0,0,-89,0,3,0,115164579,0,67,0,128,1,"[67,48,4,0,21,-6,22,-6,23,-5,23,-5,23,-5,23,-5,23,-5,23,-6,24,-7,24,-7,23,-8,23,-8,24,-9,24,-10,24,-10,24,-11,24,-11,25,-11,25,-12,24,-12,24,-11,24,-11,25,-11,26,-11,27,-11,6,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,-11,4,-11,3,-10,3,-9,2,-9,0,-8,0,-7,0,-6,-1,-5,-2,-4,-2,-2,-2,-1,-2,1,-2,2,-3,3,-3,4,-3,5,-3,7,-3,8,-3,9,-4,10,-4,12,-4,13,-5,15,-5,16,-6,18,-7]",58,0,90.0,61,-186.0,10,0,0,79,0,0,0,-4.0,0.0,-1000.0
CSI_DATA,10770,60:60:1f:fd:0a:5b,-63,8,0,0,0,0,0,0,0,0,0,-89,0,3,0,115685924,0,67,0,128,1,"[67,48,4,0,-22,-4,-23,-4,-23,-5,-24,-6,-24,-6,-24,-6,-24,-6,-25,-5,-25,-5,-26,-4,-26,-4,-26,-4,-26,-3,-27,-3,-27,-2,-28,-2,-28,-2,-28,-2,-28,-2,-28,-2,-28,-2,-28,-2,-29,-2,-30,-3,-31,-3,-8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,11,-1,11,-1,11,0,10,0,8,1,7,1,6,1,5,1,4,1,3,1,2,1,0,1,-1,0,-2,0,-3,0,-4,0,-5,-1,-7,-1,-8,-1,-9,-1,-10,-1,-12,-2,-13,-2,-15,-2,-16,-1,-18,-1]",58,0,90.0,61,-183.0,10,0,0,79,0,0,0,-4.0,-2.0,-1000.0
CSI_DATA,10775,60:60:1f:fd:0a:5b,-63,13,0,0,0,0,0,0,0,0,0,-89,0,3,0,115746857,0,67,0,128,1,"[67,48,4,0,23,0,25,0,25,1,26,1,26,0,27,-1,27,-1,26,-1,26,-2,27,-4,27,-6,27,-7,28,-8,28,-8,29,-9,30,-10,31,-9,30,-7,30,-7,30,-7,30,-8,30,-8,31,-7,32,-5,33,-3,8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,-14,2,-13,1,-13,0,-12,-1,-11,-3,-9,-4,-8,-4,-7,-4,-6,-3,-4,-3,-2,-2,-1,-1,-1,-1,1,-1,3,-1,5,0,5,1,6,1,7,1,9,1,11,1,12,1,14,1,16,0,18,0,20,1]",58,0,90.0,61,-181.0,10,0,0,79,0,0,0,-4.0,-1.0,-998.0
CSI_DATA,10802,60:60:1f:fd:0a:5b,-63,8,0,0,0,0,0,0,0,0,0,-89,0,3,0,116092895,0,67,0,128,1,"[67,48,4,0,-15,-15,-16,-16,-16,-17,-16,-18,-16,-17,-16,-17,-17,-17,-18,-17,-19,-17,-19,-17,-19,-17,-20,-16,-21,-16,-22,-16,-23,-16,-23,-16,-24,-17,-24,-17,-24,-17,-24,-17,-23,-17,-23,-17,-24,-17,-24,-18,-24,-19,-6,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,10,6,9,6,7,6,6,6,5,6,5,6,4,5,3,4,2,4,1,3,1,2,0,1,-1,0,-1,-1,-2,-2,-3,-3,-4,-4,-4,-4,-5,-5,-6,-6,-7,-7,-8,-8,-9,-9,-10,-10,-12,-11,-13,-11]",58,0,90.0,61,-184.0,10,0,0,79,0,0,0,-4.0,-3.0,-1000.0
CSI_DATA,10803,60:60:1f:fd:0a:5b,-63,8,0,0,0,0,0,0,0,0,0,-89,0,3,0,116107665,0,67,0,128,1,"[67,48,4,0,19,-5,21,-5,22,-5,22,-4,22,-4,22,-4,23,-5,23,-5,23,-6,23,-7,23,-7,24,-8,24,-8,24,-8,25,-9,25,-9,26,-10,26,-10,26,-9,26,-9,26,-8,26,-8,27,-9,28,-8,29,-8,7,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,1,-9,7,-10,6,-9,5,-9,4,-8,3,-7,3,-7,2,-6,1,-5,1,-4,0,-3,0,-2,0,-1,-1,0,-1,2,-1,3,-2,4,-2,5,-2,6,-2,7,-3,9,-3,10,-4,12,-4,13,-4,14,-5,16,-6]",58,0,90.0,61,-186.0,10,0,0,79,0,0,0,-4.0,-1.0,-1002.0
CSI_DATA,10807,60:60:1f:fd:0a:5b,-63,9,0,0,0,0,0,0,0,0,0,-89,0,3,0,116176675,0,67,0,128,1,"[67,48,4,0,-3,-24,-4,-25,-3,-26,-3,-26,-4,-27,-5,-27,-5,-27,-5,-27,-6,-27,-8,-27,-9,-28,-10,-28,-12,-28,-13,-28,-13,-29,-14,-30,-14,-30,-12,-30,-12,-30,-12,-30,-13,-30,-14,-30,-13,-30,-10,-31,-7,-33,-2,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,13,0,10,-1,10,-1,12,-2,10,-3,8,-3,7,-3,6,-3,5,-3,3,-2,1,-2,0,-1,-2,-1,-2,0,-3,-1,-5,0,-6,0,-7,0,-8,0,-10,-1,-12,-1,-13,-1,-15,-1,-17,-2,-19,-2,-21]",58,0,90.0,61,-183.0,10,0,0,79,0,0,0,-3.0,0.0,-999.0
CSI_DATA,10809,60:60:1f:fd:0a:5b,-63,9,0,0,0,0,0,0,0,0,0,-89,0,3,0,116201934,0,67,0,128,1,"[67,48,4,0,-22,-12,-23,-12,-23,-12,-24,-12,-25,-12,-25,-12,-26,-12,-26,-11,-26,-9,-27,-8,-28,-7,-31,-5,-30,-4,-30,-4,-32,-4,-33,-3,-33,-5,-33,-6,-32,-6,-32,-6,-32,-5,-33,-4,-33,-5,-32,-7,-31,-11,-8,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,11,4,10,5,9,7,8,6,6,7,5,7,4,6,2,5,1,4,1,4,0,3,-1,1,-1,0,-2,-1,-3,-2,-4,-3,-4,-4,-5,-5,-7,-5,-8,-6,-9,-7,-11,-7,-14,-8,-16,-9,-17,-9,-18,-10]",58,0,90.0,61,-182.0,10,0,0,79,0,0,0,-2.0,-1.0,-1000.0
CSI_DATA,10845,60:60:1f:fd:0a:5b,-64,8,0,0,0,0,0,0,0,0,0,-89,0,3,0,116623868,0,67,0,128,1,"[67,48,4,0,31,7,30,8,30,9,29,9,28,10,27,10,25,10,24,10,23,9,22,10,21,10,21,8,18,7,16,6,14,5,13,4,12,3,11,1,10,0,9,-1,9,-2,9,-3,9,-4,9,-5,9,-5,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,7,0,8,1,9,1,10,0,11,0,12,0,14,0,15,0,16,1,18,1,19,1,20,2,21,2,22,3,23,4,24,4,24,4,25,4,25,5,26,5,27,5,28,5,29,5,29,4,30,4]",58,0,90.0,61,-188.0,10,0,0,79,0,0,0,-3.0,-2.0,-999.0
CSI_DATA,10848,60:60:1f:fd:0a:5b,-64,8,0,0,0,0,0,0,0,0,0,-89,0,3,0,116650543,0,67,0,128,1,"[67,48,4,0,1,-29,1,-29,2,-29,3,-29,3,-27,3,-26,3,-25,3,-25,3,-24,3,-22,2,-20,2,-19,2,-17,2,-16,1,-15,0,-13,-1,-12,-2,-11,-3,-11,-4,-10,-5,-9,-5,-9,-5,-9,-6,-9,-6,-9,-2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-2,-2,-7,-1,-8,0,-9,0,-10,-1,-10,-1,-11,-2,-13,-2,-13,-2,-15,-2,-16,-2,-18,-1,-19,-1,-20,0,-20,0,-21,0,-23,0,-23,0,-24,0,-24,0,-25,0,-25,0,-26,-1,-27,-1,-27,0,-28,-1,-29]",58,0,90.0,61,-184.0,10,0,0,79,0,0,0,-4.0,-1.0,-1000.0
CSI_DATA,10850,60:60:1f:fd:0a:5b,-64,8,0,0,0,0,0,0,0,0,0,-89,0,3,0,116673327,0,67,0,128,1,"[67,48,4,0,9,27,8,26,8,26,7,26,7,25,6,24,6,23,5,23,5,22,4,20,4,18,4,18,3,16,3,15,4,13,4,12,4,10,5,9,5,7,6,6,6,6,7,5,7,5,8,5,8,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,1,5,1,6,1,6,2,7,4,8,5,10,5,11,6,12,6,13,6,14,7,15,7,16,7,17,7,19,7,19,7,20,8,20,8,21,8,21,8,21,9,22,9,23,9,24,9,23,10,22]",58,0,90.0,61,-186.0,10,0,0,79,0,0,0,-4.0,-2.0,-999.0
CSI_DATA,10853,60:60:1f:fd:0a:5b,-64,8,0,0,0,0,0,0,0,0,0,-89,0,3,0,116692842,0,67,0,128,1,"[67,48,4,0,34,-4,34,-3,34,-3,34,-2,32,-1,31,-1,30,0,29,0,28,0,27,1,22,2,18,2,20,2,19,0,17,-1,15,-2,13,-3,12,-4,11,-5,10,-6,9,-7,8,-8,8,-8,8,-9,8,-10,2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,8,-1,8,-1,9,-1,9,-2,10,-2,12,-3,14,-4,15,-4,16,-4,17,-4,19,-4,21,-4,22,-4,23,-4,24,-4,25,-4,26,-3,27,-3,28,-3,28,-3,29,-3,30,-4,31,-4,31,-5,32,-5,33,-5]",58,0,90.0,61,-186.0,10,0,0,79,0,0,0,-4.0,-1.0,-1001.0
CSI_DATA,10908,60:60:1f:fd:0a:5b,-65,8,0,0,0,0,0,0,0,0,0,-89,0,3,0,117221897,0,67,0,128,1,"[67,48,4,0,25,12,24,12,24,13,23,13,22,13,21,13,20,13,19,13,17,12,16,11,14,10,12,9,11,7,11,6,10,5,9,3,8,2,8,0,7,-2,6,-3,6,-4,7,-5,7,-5,8,-5,10,-5,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,2,8,2,8,3,8,3,9,4,11,4,12,4,12,5,13,5,14,6,15,7,16,8,16,8,16,9,17,10,18,10,18,10,19,10,19,11,19,11,20,10,21,10,22,10,22,10,23,10,24,9]",58,0,90.0,61,-186.0,10,0,0,79,0,0,0,-3.0,-2.0,-999.0
CSI_DATA,10914,60:60:1f:fd:0a:5b,-66,8,0,0,0,0,0,0,0,0,0,-89,0,3,0,117273566,0,67,0,128,1,"[67,48,4,0,32,-2,33,-1,33,0,32,0,31,1,30,2,28,2,27,2,25,2,24,2,22,2,20,3,18,2,15,1,13,0,11,-2,10,-3,8,-4,7,-6,8,-7,8,-6,6,-7,4,-9,5,-11,6,-11,1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,7,-2,8,-2,9,-2,10,-1,12,-2,13,-3,14,-2,15,-2,17,-2,18,-1,20,-1,21,0,22,0,22,1,23,1,23,1,24,1,24,1,24,1,25,0,25,0,26,-1,27,-2,28,-2,29,-3,30,-4]",58,0,90.0,61,-179.0,10,0,0,79,0,0,0,-5.0,-2.0,-1000.0
CSI_DATA,10946,60:60:1f:fd:0a:5b,-65,8,0,0,0,0,0,0,0,0,0,-89,0,3,0,117590845,0,67,0,128,1,"[67,48,4,0,11,31,11,32,10,32,8,31,7,31,6,30,5,29,4,27,4,26,4,24,3,21,2,19,2,17,2,14,2,12,2,9,3,7,4,5,5,3,7,2,8,1,8,0,9,-1,11,-1,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,11,5,12,6,13,7,14,8,13,6,14,6,16,6,18,6,20,6,21,6,22,6,23,6,24,5,24,5,26,5,27,5,26,5,26,5,26,5,26,6,26,8,27,9,27,10,27,11,28,13,28]",58,0,90.0,61,-182.0,10,0,0,79,0,0,0,-2.0,-1.0,-1000.0
CSI_DATA,10948,60:60:1f:fd:0a:5b,-65,8,0,0,0,0,0,0,0,0,0,-89,0,3,0,117617289,0,67,0,128,1,"[67,48,4,0,15,22,14,22,14,23,13,22,12,22,11,21,10,21,9,20,8,19,7,18,7,16,6,13,5,11,4,10,4,9,3,6,3,4,3,2,3,0,4,-1,5,-2,5,-3,6,-3,6,-4,7,-4,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,9,4,8,5,8,6,9,7,10,8,12,8,12,8,13,8,14,8,15,9,16,9,17,9,18,8,18,8,18,9,19,9,19,9,19,10,19,10,19,11,19,12,19,13,20,13,20,15,20,15,20]",58,0,90.0,61,-183.0,10,0,0,79,0,0,0,-3.0,-2.0,-1001.0
